time,temperature,arus,battery
2018-10-20 13:45,60.98,40.71,58
2018-10-20 13:50,62.62,44.65,67
2018-10-20 13:55,60.43,41.47,51
2018-10-20 14:00,61.37,42.07,79
2018-10-20 14:05,64.79,41.26,72
2018-10-20 14:10,64.24,43.56,80
2018-10-20 14:15,62.56,41.84,73
2018-10-20 14:20,64.89,40.52,53
2018-10-20 14:25,62.55,44.29,56
2018-10-20 14:30,60.82,43.98,61
2018-10-20 14:35,60.38,40.86,55
2018-10-20 14:40,64.17,41.09,65
2018-10-20 14:45,64.26,40.09,50
2018-10-20 14:50,61.71,44.85,70
2018-10-20 14:55,64.00,43.45,61
2018-10-20 15:00,64.18,43.61,71
2018-10-20 15:05,62.04,40.40,54
2018-10-20 15:10,62.80,41.28,71
2018-10-20 15:15,63.92,41.16,55
2018-10-20 15:20,64.56,41.38,55
2018-10-20 15:25,63.77,42.28,70
2018-10-20 15:30,64.41,41.13,52
2018-10-20 15:35,61.71,42.77,60
2018-10-20 15:40,60.20,44.07,72
2018-10-20 15:45,61.75,42.65,65
2018-10-20 15:50,64.07,44.46,68
2018-10-20 15:55,61.44,40.87,56
2018-10-20 16:00,60.69,42.78,52
2018-10-20 16:05,64.61,41.76,66
2018-10-20 16:10,61.66,42.40,65
2018-10-20 16:15,60.24,43.40,76
2018-10-20 16:20,64.13,43.66,77
2018-10-20 16:25,62.12,40.12,74
2018-10-20 16:30,62.43,42.30,53
2018-10-20 16:35,64.16,43.98,54
2018-10-20 16:40,62.71,44.92,68
2018-10-20 16:45,60.27,41.24,64
2018-10-20 16:50,60.03,43.46,63
2018-10-20 16:55,60.88,40.90,70
2018-10-20 17:00,62.01,41.59,71
2018-10-20 17:05,60.13,43.46,69
2018-10-20 17:10,64.42,42.85,56
2018-10-20 17:15,64.03,41.87,63
2018-10-20 17:20,64.29,40.24,59
2018-10-20 17:25,60.52,41.92,55
2018-10-20 17:30,60.82,40.39,65
2018-10-20 17:35,62.70,43.49,63
2018-10-20 17:40,61.32,44.98,74
2018-10-20 17:45,63.01,40.70,63
2018-10-20 17:50,60.23,40.14,70
2018-10-20 17:55,60.38,43.46,64
2018-10-20 18:00,61.61,44.72,77
2018-10-20 18:05,60.49,43.12,75
2018-10-20 18:10,61.93,43.13,65
2018-10-20 18:15,61.11,41.47,63
2018-10-20 18:20,64.64,42.46,56
2018-10-20 18:25,62.82,42.05,71
2018-10-20 18:30,64.66,42.92,72
2018-10-20 18:35,62.67,43.35,78
2018-10-20 18:40,63.36,42.77,59
2018-10-20 18:45,63.63,42.77,66
2018-10-20 18:50,62.85,41.92,66
2018-10-20 18:55,60.96,44.59,77
2018-10-20 19:00,64.38,44.10,73
2018-10-20 19:05,61.76,42.32,57
2018-10-20 19:10,64.93,44.37,55
2018-10-20 19:15,60.84,40.59,56
2018-10-20 19:20,61.38,44.38,71
2018-10-20 19:25,61.12,41.72,58
2018-10-20 19:30,64.21,41.24,80
2018-10-20 19:35,63.97,43.15,70
2018-10-20 19:40,61.27,40.34,59
2018-10-20 19:45,61.12,40.81,70
2018-10-20 19:50,62.51,41.15,79
2018-10-20 19:55,60.14,43.62,58
2018-10-20 20:00,64.13,44.49,59
2018-10-20 20:05,64.81,40.02,62
2018-10-20 20:10,60.75,40.25,70
2018-10-20 20:15,60.39,42.08,52
2018-10-20 20:20,60.67,42.54,62
2018-10-20 20:25,63.75,44.86,73
2018-10-20 20:30,61.43,40.27,79
2018-10-20 20:35,64.88,42.99,57
2018-10-20 20:40,64.95,42.91,79
2018-10-20 20:45,62.00,42.51,61
2018-10-20 20:50,63.35,43.00,80
2018-10-20 20:55,64.28,40.08,57
2018-10-20 21:00,62.78,40.74,77
2018-10-20 21:05,60.90,42.07,75
2018-10-20 21:10,62.86,41.53,79
2018-10-20 21:15,63.68,44.57,50
2018-10-20 21:20,61.09,44.86,72
2018-10-20 21:25,62.35,43.15,55
2018-10-20 21:30,64.45,43.99,55
2018-10-20 21:35,60.16,40.53,72
2018-10-20 21:40,63.36,44.13,51
2018-10-20 21:45,60.03,40.27,65
2018-10-20 21:50,60.44,40.70,54
2018-10-20 21:55,61.36,44.27,63
2018-10-20 22:00,64.95,44.73,52
2018-10-20 22:05,62.32,43.25,77
2018-10-20 22:10,60.95,40.85,80
2018-10-20 22:15,63.28,44.13,52
2018-10-20 22:20,64.56,43.61,56
2018-10-20 22:25,62.16,43.50,62
2018-10-20 22:30,62.24,43.99,57
2018-10-20 22:35,63.28,43.53,73
2018-10-20 22:40,60.13,40.85,59
2018-10-20 22:45,61.25,41.56,71
2018-10-20 22:50,63.64,44.17,56
2018-10-20 22:55,61.11,43.54,69
2018-10-20 23:00,63.59,40.62,55
2018-10-20 23:05,61.33,43.90,63
2018-10-20 23:10,64.81,42.76,77
2018-10-20 23:15,62.03,44.82,71
2018-10-20 23:20,61.77,44.70,56
2018-10-20 23:25,62.24,43.54,51
2018-10-20 23:30,63.00,43.16,74
2018-10-20 23:35,63.55,42.90,74
2018-10-20 23:40,64.12,43.32,51
2018-10-20 23:45,61.12,40.34,66
2018-10-20 23:50,61.66,43.93,75
2018-10-20 23:55,61.79,44.01,70
2018-10-21 00:00,61.97,40.42,77
2018-10-21 00:05,62.54,43.32,66
2018-10-21 00:10,60.97,42.51,75
2018-10-21 00:15,61.96,41.99,65
2018-10-21 00:20,63.40,42.43,64
2018-10-21 00:25,63.46,42.83,69
2018-10-21 00:30,62.66,42.96,50
2018-10-21 00:35,61.93,41.88,77
2018-10-21 00:40,64.46,43.01,67
2018-10-21 00:45,61.27,43.24,51
2018-10-21 00:50,62.52,40.64,78
2018-10-21 00:55,60.74,43.00,65
2018-10-21 01:00,63.93,43.24,53
2018-10-21 01:05,61.06,44.49,62
2018-10-21 01:10,63.27,40.68,70
2018-10-21 01:15,64.75,41.81,54
2018-10-21 01:20,62.73,40.39,51
2018-10-21 01:25,62.84,42.76,66
2018-10-21 01:30,61.89,40.68,57
2018-10-21 01:35,63.08,44.78,69
2018-10-21 01:40,63.08,40.77,67
2018-10-21 01:45,60.36,42.51,70
2018-10-21 01:50,62.69,40.90,67
2018-10-21 01:55,64.52,41.58,50
2018-10-21 02:00,61.56,42.65,57
2018-10-21 02:05,63.14,41.31,56
2018-10-21 02:10,61.65,44.82,77
2018-10-21 02:15,61.15,41.18,65
2018-10-21 02:20,61.51,42.85,73
2018-10-21 02:25,64.27,41.81,65
2018-10-21 02:30,60.71,40.79,67
2018-10-21 02:35,64.74,41.56,63
2018-10-21 02:40,62.89,44.07,55
2018-10-21 02:45,64.75,42.25,80
2018-10-21 02:50,62.61,41.12,71
2018-10-21 02:55,64.22,41.39,77
2018-10-21 03:00,60.06,42.73,66
2018-10-21 03:05,63.26,43.79,60
2018-10-21 03:10,64.68,44.69,57
2018-10-21 03:15,64.19,40.19,73
2018-10-21 03:20,62.42,41.67,65
2018-10-21 03:25,60.19,41.51,69
2018-10-21 03:30,62.20,43.38,67
2018-10-21 03:35,62.73,43.67,58
2018-10-21 03:40,63.24,40.85,68
2018-10-21 03:45,63.09,42.88,54
2018-10-21 03:50,64.12,40.77,57
2018-10-21 03:55,63.20,42.80,77
2018-10-21 04:00,62.54,43.44,80
2018-10-21 04:05,64.73,42.94,52
2018-10-21 04:10,63.23,40.46,79
2018-10-21 04:15,60.08,41.74,58
2018-10-21 04:20,62.96,43.90,54
2018-10-21 04:25,63.19,44.24,50
2018-10-21 04:30,62.83,44.11,76
2018-10-21 04:35,64.13,40.25,69
2018-10-21 04:40,62.84,42.29,62
2018-10-21 04:45,63.97,43.39,63
2018-10-21 04:50,61.29,43.29,65
2018-10-21 04:55,63.09,43.58,73
2018-10-21 05:00,60.79,40.79,50
2018-10-21 05:05,62.37,44.01,50
2018-10-21 05:10,63.12,42.53,52
2018-10-21 05:15,61.91,42.29,61
2018-10-21 05:20,64.38,41.33,70
2018-10-21 05:25,64.46,41.61,52
2018-10-21 05:30,64.84,41.29,62
2018-10-21 05:35,63.97,44.46,69
2018-10-21 05:40,62.74,40.44,67
2018-10-21 05:45,62.21,44.82,58
2018-10-21 05:50,63.74,42.60,77
2018-10-21 05:55,61.81,40.74,71
2018-10-21 06:00,63.40,43.61,66
2018-10-21 06:05,63.23,42.08,58
2018-10-21 06:10,62.01,40.97,51
2018-10-21 06:15,61.48,41.06,62
2018-10-21 06:20,61.12,43.20,74
2018-10-21 06:25,61.04,41.08,73
2018-10-21 06:30,63.02,41.12,56
2018-10-21 06:35,61.05,44.76,62
2018-10-21 06:40,60.00,40.47,59
2018-10-21 06:45,63.57,43.97,65
2018-10-21 06:50,64.47,41.17,71
2018-10-21 06:55,60.10,44.72,55
2018-10-21 07:00,61.83,44.30,72
2018-10-21 07:05,61.56,40.59,53
2018-10-21 07:10,60.09,40.50,72
2018-10-21 07:15,61.47,44.39,51
2018-10-21 07:20,62.57,41.09,51
2018-10-21 07:25,61.79,43.35,77
2018-10-21 07:30,62.88,43.83,70
2018-10-21 07:35,62.13,40.77,55
2018-10-21 07:40,63.72,41.48,70
2018-10-21 07:45,62.37,40.77,51
2018-10-21 07:50,61.77,43.81,65
2018-10-21 07:55,64.13,40.70,61
2018-10-21 08:00,64.84,41.09,80
2018-10-21 08:05,64.94,40.17,58
2018-10-21 08:10,60.23,43.67,58
2018-10-21 08:15,64.22,42.31,51
2018-10-21 08:20,62.20,41.17,66
2018-10-21 08:25,64.43,44.53,74
2018-10-21 08:30,64.06,40.14,58
2018-10-21 08:35,63.78,40.50,51
2018-10-21 08:40,61.53,44.14,64
2018-10-21 08:45,64.46,44.98,66
2018-10-21 08:50,61.88,40.54,59
2018-10-21 08:55,63.00,42.84,52
2018-10-21 09:00,61.44,44.30,72
2018-10-21 09:05,60.35,43.50,55
2018-10-21 09:10,60.10,43.94,72
2018-10-21 09:15,62.03,44.44,62
2018-10-21 09:20,63.25,42.98,59
2018-10-21 09:25,63.64,41.85,72
2018-10-21 09:30,60.56,40.12,62
2018-10-21 09:35,62.41,42.55,78
2018-10-21 09:40,62.81,42.58,51
2018-10-21 09:45,64.84,43.88,78
2018-10-21 09:50,61.38,43.92,52
2018-10-21 09:55,64.31,43.68,59
2018-10-21 10:00,63.66,42.97,77
2018-10-21 10:05,63.82,44.15,63
2018-10-21 10:10,64.31,42.27,55
2018-10-21 10:15,61.10,44.94,68
2018-10-21 10:20,62.88,44.80,74
2018-10-21 10:25,62.51,42.44,74
2018-10-21 10:30,61.01,43.98,70
2018-10-21 10:35,62.15,42.28,55
2018-10-21 10:40,63.97,41.15,73
2018-10-21 10:45,63.11,42.58,67
2018-10-21 10:50,61.68,40.76,79
2018-10-21 10:55,60.18,40.48,57
2018-10-21 11:00,63.07,40.87,75
2018-10-21 11:05,63.47,40.17,52
2018-10-21 11:10,64.32,43.62,63
2018-10-21 11:15,64.10,44.85,75
2018-10-21 11:20,60.58,40.06,70
2018-10-21 11:25,62.60,43.00,52
2018-10-21 11:30,61.07,42.11,62
2018-10-21 11:35,60.64,41.90,74
2018-10-21 11:40,64.44,40.18,62
2018-10-21 11:45,61.25,44.15,73
2018-10-21 11:50,63.62,43.73,51
2018-10-21 11:55,62.09,41.37,66
2018-10-21 12:00,64.79,40.24,55
2018-10-21 12:05,64.35,41.36,75
2018-10-21 12:10,63.33,43.97,76
2018-10-21 12:15,60.73,40.09,57
2018-10-21 12:20,63.56,43.38,78
2018-10-21 12:25,61.55,44.86,50
2018-10-21 12:30,61.59,44.41,64
2018-10-21 12:35,64.67,40.43,80
2018-10-21 12:40,61.78,42.44,63
2018-10-21 12:45,60.13,43.51,51
2018-10-21 12:50,63.04,43.27,75
2018-10-21 12:55,61.90,43.29,77
2018-10-21 13:00,60.16,44.40,53
2018-10-21 13:05,61.00,40.50,56
2018-10-21 13:10,60.21,42.22,74
2018-10-21 13:15,63.56,44.59,76
2018-10-21 13:20,60.95,41.17,75
2018-10-21 13:25,64.76,40.41,50
2018-10-21 13:30,62.09,42.95,64
2018-10-21 13:35,64.84,42.77,59
2018-10-21 13:40,60.81,42.45,74
2018-10-21 13:45,60.75,43.60,72
2018-10-21 13:50,63.65,44.18,53
2018-10-21 13:55,62.58,43.85,67
2018-10-21 14:00,63.28,43.88,77
2018-10-21 14:05,62.13,43.67,80
2018-10-21 14:10,64.72,41.65,68
2018-10-21 14:15,64.60,42.44,52
2018-10-21 14:20,60.02,41.53,79
2018-10-21 14:25,64.70,43.00,52
2018-10-21 14:30,61.28,40.76,71
2018-10-21 14:35,63.61,40.95,79
2018-10-21 14:40,64.75,40.38,77
2018-10-21 14:45,60.03,42.94,59
2018-10-21 14:50,61.91,40.95,63
2018-10-21 14:55,64.68,42.13,58
2018-10-21 15:00,61.07,42.55,66
2018-10-21 15:05,62.49,42.76,50
2018-10-21 15:10,60.18,41.20,75
2018-10-21 15:15,62.98,40.74,59
2018-10-21 15:20,60.21,44.41,67
2018-10-21 15:25,64.67,40.78,57
2018-10-21 15:30,62.93,41.76,61
2018-10-21 15:35,62.60,44.84,68
2018-10-21 15:40,60.18,44.24,63
2018-10-21 15:45,63.54,43.90,53
2018-10-21 15:50,61.99,44.33,76
2018-10-21 15:55,64.16,41.09,59
2018-10-21 16:00,63.99,42.12,65
2018-10-21 16:05,62.29,43.01,50
2018-10-21 16:10,61.28,42.35,61
2018-10-21 16:15,60.65,42.46,63
2018-10-21 16:20,61.92,44.26,64
2018-10-21 16:25,62.40,40.92,80
2018-10-21 16:30,61.81,44.12,53
2018-10-21 16:35,64.36,42.32,76
2018-10-21 16:40,62.56,44.14,57
2018-10-21 16:45,60.52,41.18,72
2018-10-21 16:50,60.04,44.01,52
2018-10-21 16:55,61.93,41.85,57
2018-10-21 17:00,63.44,42.80,54
2018-10-21 17:05,63.52,40.82,74
2018-10-21 17:10,62.35,44.75,73
2018-10-21 17:15,63.94,42.66,69
2018-10-21 17:20,64.79,41.43,63
2018-10-21 17:25,62.19,41.63,69
2018-10-21 17:30,62.66,44.78,75
2018-10-21 17:35,64.52,42.52,54
2018-10-21 17:40,62.32,41.50,62
2018-10-21 17:45,61.57,42.99,64
2018-10-21 17:50,64.73,40.97,77
2018-10-21 17:55,63.25,40.71,79
2018-10-21 18:00,63.92,41.14,61
2018-10-21 18:05,62.06,43.14,69
2018-10-21 18:10,60.20,42.41,77
2018-10-21 18:15,63.54,40.02,77
2018-10-21 18:20,62.56,41.79,66
2018-10-21 18:25,60.90,40.11,54
2018-10-21 18:30,64.67,41.53,74
2018-10-21 18:35,64.62,43.58,72
2018-10-21 18:40,64.90,40.83,51
2018-10-21 18:45,60.71,40.90,73
2018-10-21 18:50,60.28,41.19,67
2018-10-21 18:55,62.96,42.32,57
2018-10-21 19:00,61.81,42.70,61
2018-10-21 19:05,60.52,44.71,53
2018-10-21 19:10,60.40,41.35,64
2018-10-21 19:15,62.71,41.34,69
2018-10-21 19:20,61.16,43.81,53
2018-10-21 19:25,62.07,40.64,74
2018-10-21 19:30,62.32,42.26,59
2018-10-21 19:35,63.39,41.50,62
2018-10-21 19:40,60.36,43.36,51
2018-10-21 19:45,62.82,43.41,57
2018-10-21 19:50,62.88,43.61,71
2018-10-21 19:55,63.24,41.41,68
2018-10-21 20:00,61.89,44.11,75
2018-10-21 20:05,63.80,44.16,50
2018-10-21 20:10,64.15,41.20,66
2018-10-21 20:15,62.75,43.05,70
2018-10-21 20:20,60.57,40.54,80
2018-10-21 20:25,64.45,43.60,73
2018-10-21 20:30,63.04,41.46,53
2018-10-21 20:35,61.87,42.56,52
2018-10-21 20:40,63.28,40.20,70
2018-10-21 20:45,60.89,44.20,52
2018-10-21 20:50,61.69,43.81,60
2018-10-21 20:55,61.03,41.11,73
2018-10-21 21:00,61.22,44.38,64
2018-10-21 21:05,63.81,42.41,61
2018-10-21 21:10,60.22,41.20,64
2018-10-21 21:15,63.60,41.91,52
2018-10-21 21:20,64.89,40.03,80
2018-10-21 21:25,61.11,44.53,60
2018-10-21 21:30,60.93,40.77,71
2018-10-21 21:35,60.33,44.76,63
2018-10-21 21:40,60.00,42.34,70
2018-10-21 21:45,64.23,40.47,64
2018-10-21 21:50,63.03,40.16,50
2018-10-21 21:55,61.21,40.71,58
2018-10-21 22:00,60.51,42.81,78
2018-10-21 22:05,61.70,43.58,64
2018-10-21 22:10,62.05,41.90,59
2018-10-21 22:15,60.70,40.78,57
2018-10-21 22:20,64.30,40.64,68
2018-10-21 22:25,63.32,40.63,52
2018-10-21 22:30,63.71,43.15,70
2018-10-21 22:35,62.99,41.40,66
2018-10-21 22:40,62.59,41.29,63
2018-10-21 22:45,61.40,44.06,73
2018-10-21 22:50,63.05,40.18,59
2018-10-21 22:55,60.70,43.78,71
2018-10-21 23:00,63.59,43.89,78
2018-10-21 23:05,63.24,42.47,65
2018-10-21 23:10,63.40,40.47,62
2018-10-21 23:15,64.97,42.76,62
2018-10-21 23:20,61.19,42.17,79
2018-10-21 23:25,63.46,42.58,64
2018-10-21 23:30,63.83,44.17,58
2018-10-21 23:35,63.71,40.16,53
2018-10-21 23:40,64.98,42.79,78
2018-10-21 23:45,64.16,40.89,76
2018-10-21 23:50,61.38,44.29,52
2018-10-21 23:55,63.77,42.56,66
2018-10-22 00:00,62.62,41.97,72
2018-10-22 00:05,64.11,40.91,68
2018-10-22 00:10,64.64,40.11,68
2018-10-22 00:15,60.43,40.14,51
2018-10-22 00:20,62.79,43.43,77
2018-10-22 00:25,64.23,44.78,77
2018-10-22 00:30,64.80,43.71,58
2018-10-22 00:35,61.96,41.00,58
2018-10-22 00:40,62.59,43.34,64
2018-10-22 00:45,61.16,41.66,57
2018-10-22 00:50,60.62,42.29,80
2018-10-22 00:55,61.68,40.06,60
2018-10-22 01:00,62.13,43.58,71
2018-10-22 01:05,63.21,43.65,75
2018-10-22 01:10,64.95,41.90,75
2018-10-22 01:15,60.80,43.50,67
2018-10-22 01:20,60.53,41.18,61
2018-10-22 01:25,61.81,44.32,70
2018-10-22 01:30,64.17,43.13,76
2018-10-22 01:35,61.27,43.13,54
2018-10-22 01:40,60.74,42.35,50
2018-10-22 01:45,63.31,41.87,63
2018-10-22 01:50,64.62,42.42,53
2018-10-22 01:55,61.41,44.83,65
2018-10-22 02:00,62.41,43.00,78
2018-10-22 02:05,64.68,41.85,73
2018-10-22 02:10,60.99,42.82,67
2018-10-22 02:15,64.93,44.18,77
2018-10-22 02:20,64.33,41.02,61
2018-10-22 02:25,64.40,45.00,78
2018-10-22 02:30,60.78,42.81,78
2018-10-22 02:35,60.49,41.93,66
2018-10-22 02:40,62.48,40.57,57
2018-10-22 02:45,64.79,42.13,78
2018-10-22 02:50,60.55,42.16,57
2018-10-22 02:55,60.92,41.19,64
2018-10-22 03:00,61.20,42.91,55
2018-10-22 03:05,63.65,41.24,75
2018-10-22 03:10,60.42,40.71,54
2018-10-22 03:15,61.71,42.22,71
2018-10-22 03:20,60.36,44.95,76
2018-10-22 03:25,62.10,43.01,73
2018-10-22 03:30,64.56,43.81,76
2018-10-22 03:35,64.97,44.27,79
2018-10-22 03:40,63.76,42.49,50
2018-10-22 03:45,63.02,43.30,60
2018-10-22 03:50,61.39,43.58,73
2018-10-22 03:55,62.00,40.08,58
2018-10-22 04:00,62.18,44.30,72
2018-10-22 04:05,64.15,43.34,57
2018-10-22 04:10,61.34,41.82,78
2018-10-22 04:15,60.26,44.38,78
2018-10-22 04:20,62.58,41.00,62
2018-10-22 04:25,61.55,41.86,66
2018-10-22 04:30,60.93,43.63,64
2018-10-22 04:35,63.32,44.60,60
2018-10-22 04:40,62.51,41.03,70
2018-10-22 04:45,60.74,40.67,63
2018-10-22 04:50,64.72,42.75,72
2018-10-22 04:55,61.53,42.24,75
2018-10-22 05:00,62.40,42.43,75
2018-10-22 05:05,63.85,42.02,57
2018-10-22 05:10,61.06,41.27,52
2018-10-22 05:15,61.65,43.61,79
2018-10-22 05:20,62.93,42.56,66
2018-10-22 05:25,61.29,42.71,78
2018-10-22 05:30,61.11,43.01,56
2018-10-22 05:35,64.37,40.36,80
2018-10-22 05:40,61.94,40.73,78
2018-10-22 05:45,60.90,41.17,56
2018-10-22 05:50,64.75,42.21,60
2018-10-22 05:55,60.10,41.22,54
2018-10-22 06:00,63.11,40.15,57
2018-10-22 06:05,62.06,44.97,61
2018-10-22 06:10,60.92,44.53,52
2018-10-22 06:15,61.62,43.57,60
2018-10-22 06:20,64.99,44.03,56
2018-10-22 06:25,61.32,40.98,60
2018-10-22 06:30,60.02,41.59,65
2018-10-22 06:35,62.75,42.51,58
2018-10-22 06:40,64.92,43.52,65
2018-10-22 06:45,62.94,40.11,78
2018-10-22 06:50,64.64,44.20,75
2018-10-22 06:55,64.00,40.86,59
2018-10-22 07:00,64.16,41.42,62
2018-10-22 07:05,60.99,44.62,71
2018-10-22 07:10,60.19,40.03,77
2018-10-22 07:15,60.22,42.00,72
2018-10-22 07:20,60.67,40.79,60
2018-10-22 07:25,60.86,41.91,79
2018-10-22 07:30,61.27,40.29,78
2018-10-22 07:35,64.76,44.51,62
2018-10-22 07:40,64.50,41.01,60
2018-10-22 07:45,60.76,41.22,56
2018-10-22 07:50,60.88,44.08,69
2018-10-22 07:55,64.13,40.87,61
2018-10-22 08:00,63.46,44.00,57
2018-10-22 08:05,62.35,41.92,79
2018-10-22 08:10,62.78,42.99,78
2018-10-22 08:15,63.45,43.39,69
2018-10-22 08:20,63.58,41.88,77
2018-10-22 08:25,64.24,42.50,52
2018-10-22 08:30,61.32,42.82,69
2018-10-22 08:35,61.24,41.55,71
2018-10-22 08:40,64.39,43.62,72
2018-10-22 08:45,63.91,41.07,62
2018-10-22 08:50,63.74,42.18,69
2018-10-22 08:55,63.40,43.91,63
2018-10-22 09:00,61.55,42.66,52
2018-10-22 09:05,62.85,40.44,80
2018-10-22 09:10,60.40,42.11,61
2018-10-22 09:15,60.21,42.87,70
2018-10-22 09:20,60.81,40.44,65
2018-10-22 09:25,62.46,40.19,61
2018-10-22 09:30,60.52,44.83,66
2018-10-22 09:35,63.41,43.01,68
2018-10-22 09:40,63.25,43.19,67
2018-10-22 09:45,60.20,44.35,72
2018-10-22 09:50,64.90,44.95,50
2018-10-22 09:55,61.54,43.13,69
2018-10-22 10:00,60.68,44.52,73
2018-10-22 10:05,62.78,44.84,74
2018-10-22 10:10,63.03,44.11,59
2018-10-22 10:15,64.43,42.13,70
2018-10-22 10:20,63.79,40.53,77
2018-10-22 10:25,61.40,42.66,62
2018-10-22 10:30,60.63,41.83,58
2018-10-22 10:35,60.06,44.68,69
2018-10-22 10:40,63.35,42.19,56
2018-10-22 10:45,60.30,43.13,68
2018-10-22 10:50,61.07,44.64,64
2018-10-22 10:55,61.39,40.09,77
2018-10-22 11:00,60.43,42.66,76
2018-10-22 11:05,62.98,40.16,62
2018-10-22 11:10,60.24,43.56,66
2018-10-22 11:15,62.49,43.93,66
2018-10-22 11:20,61.99,41.89,79
2018-10-22 11:25,63.77,40.84,54
2018-10-22 11:30,62.98,44.41,51
2018-10-22 11:35,64.06,43.50,78
2018-10-22 11:40,63.99,41.74,68
2018-10-22 11:45,61.43,40.58,66
2018-10-22 11:50,61.09,43.35,64
2018-10-22 11:55,62.44,40.88,65
2018-10-22 12:00,60.54,43.59,60
2018-10-22 12:05,63.57,40.04,74
2018-10-22 12:10,63.16,41.78,51
2018-10-22 12:15,61.96,44.12,71
2018-10-22 12:20,61.34,43.55,65
2018-10-22 12:25,63.87,42.23,75
2018-10-22 12:30,60.13,43.01,70
2018-10-22 12:35,60.44,44.77,64
2018-10-22 12:40,63.19,40.71,73
2018-10-22 12:45,61.25,44.28,79
2018-10-22 12:50,62.57,42.12,73
2018-10-22 12:55,62.08,41.88,53
2018-10-22 13:00,60.40,43.84,55
2018-10-22 13:05,62.50,42.65,64
2018-10-22 13:10,60.34,40.73,53
2018-10-22 13:15,60.65,44.54,63
2018-10-22 13:20,60.52,41.07,55
2018-10-22 13:25,62.41,42.76,69
2018-10-22 13:30,60.59,40.00,53
2018-10-22 13:35,61.30,44.27,68
2018-10-22 13:40,61.39,42.21,76
2018-10-22 13:45,60.10,40.15,77
2018-10-22 13:50,64.78,43.18,54
2018-10-22 13:55,63.65,42.40,75
2018-10-22 14:00,63.39,41.46,65
2018-10-22 14:05,63.78,44.83,80
2018-10-22 14:10,64.16,44.80,50
2018-10-22 14:15,64.90,43.97,78
2018-10-22 14:20,64.65,43.85,55
2018-10-22 14:25,62.08,41.02,68
2018-10-22 14:30,60.57,44.15,69
2018-10-22 14:35,62.26,44.50,58
2018-10-22 14:40,64.37,43.07,58
2018-10-22 14:45,64.16,41.02,70
2018-10-22 14:50,63.89,40.45,50
2018-10-22 14:55,60.31,41.89,80
2018-10-22 15:00,62.52,43.00,69
2018-10-22 15:05,61.81,43.92,50
2018-10-22 15:10,62.47,41.88,72
2018-10-22 15:15,60.24,44.72,63
2018-10-22 15:20,61.99,44.66,51
2018-10-22 15:25,63.16,40.24,66
2018-10-22 15:30,61.97,40.39,80
2018-10-22 15:35,60.53,41.37,64
2018-10-22 15:40,64.05,42.98,73
2018-10-22 15:45,60.59,42.34,60
2018-10-22 15:50,62.72,42.89,53
2018-10-22 15:55,62.74,41.64,53
2018-10-22 16:00,64.72,42.09,70
2018-10-22 16:05,61.33,43.34,76
2018-10-22 16:10,63.12,40.25,64
2018-10-22 16:15,62.89,42.04,73
2018-10-22 16:20,62.63,44.25,80
2018-10-22 16:25,61.69,42.72,75
2018-10-22 16:30,63.17,41.85,50
2018-10-22 16:35,61.81,41.63,77
2018-10-22 16:40,61.95,43.46,50
2018-10-22 16:45,62.24,42.66,73
2018-10-22 16:50,60.39,42.39,80
2018-10-22 16:55,63.24,43.26,74
2018-10-22 17:00,60.48,41.17,54
2018-10-22 17:05,60.85,42.61,60
2018-10-22 17:10,61.78,44.95,66
2018-10-22 17:15,62.14,42.59,60
2018-10-22 17:20,64.43,40.94,74
2018-10-22 17:25,61.57,42.64,73
2018-10-22 17:30,60.75,43.86,64
2018-10-22 17:35,62.15,43.54,61
2018-10-22 17:40,60.52,42.65,77
2018-10-22 17:45,61.92,42.64,52
2018-10-22 17:50,63.28,43.21,72
2018-10-22 17:55,60.45,41.37,80
2018-10-22 18:00,63.14,41.85,66
2018-10-22 18:05,62.64,40.78,71
2018-10-22 18:10,60.22,44.35,72
2018-10-22 18:15,60.75,42.29,65
2018-10-22 18:20,63.78,41.93,65
2018-10-22 18:25,60.16,40.79,50
2018-10-22 18:30,64.94,44.66,58
2018-10-22 18:35,64.20,41.89,73
2018-10-22 18:40,64.05,44.75,66
2018-10-22 18:45,61.37,44.86,62
2018-10-22 18:50,61.60,42.44,79
2018-10-22 18:55,62.80,43.82,58
2018-10-22 19:00,63.06,41.95,62
2018-10-22 19:05,64.41,41.45,61
2018-10-22 19:10,61.70,42.90,68
2018-10-22 19:15,63.22,40.25,74
2018-10-22 19:20,60.63,43.06,56
2018-10-22 19:25,64.14,41.75,62
2018-10-22 19:30,61.44,44.90,53
2018-10-22 19:35,61.57,44.40,77
2018-10-22 19:40,61.50,41.03,54
2018-10-22 19:45,64.99,40.43,60
2018-10-22 19:50,62.01,41.02,59
2018-10-22 19:55,62.09,44.42,57
2018-10-22 20:00,63.59,42.58,65
2018-10-22 20:05,61.18,40.99,76
2018-10-22 20:10,60.85,41.69,56
2018-10-22 20:15,64.42,41.74,78
2018-10-22 20:20,64.32,40.82,65
2018-10-22 20:25,64.33,44.50,80
2018-10-22 20:30,63.01,42.26,56
2018-10-22 20:35,63.62,40.50,77
2018-10-22 20:40,63.44,41.08,80
2018-10-22 20:45,62.83,41.71,79
2018-10-22 20:50,63.01,42.60,51
2018-10-22 20:55,60.16,44.06,66
2018-10-22 21:00,64.32,44.81,70
2018-10-22 21:05,60.69,40.95,59
2018-10-22 21:10,61.18,43.42,73
